Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
LEHIGH REGIONAL MEDICAL CENTER (100107),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,35.06,7250053.0,7954716.0,,-1699.0,,63300175.0,,93992.0,5816307.0,1517441.0,803775.0,,2551655.0,2242124.0,,61819009.0,FL,103431.0,46884.0,,903364.0,1993.0,3021.0,,135088117.0,,,256.0,1.0,,2242124.0,2025-01-01 00:00:00,9861673.0,580.0,,,45.0,8.0,2025-02-26,53.0,10506372.0,,2025,2025,55345459.0,,1517441.0,0.25874463693939154,2595374.0,0.26317786038940855,1.4491441648771395,19.19395803037578,,0.20930067683643142,0.14372843127021495,0.12566657201184672,0.8743334279881533,,55345459.0,0.155792191727748,0.07300178001592841,for-profit
MADISON RIVER OAKS MEDICAL CENTER (250038),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,49.53,35342049.0,42927860.0,,5143.0,12157.0,10716992.0,,468578.0,12263046.0,66114.0,1048463.0,,564942.0,3731038.0,,145910990.0,MS,459217.0,276984.0,,1007603.0,1560.0,3720.0,1166827.0,19762560.0,,,428.0,1.0,,4228821.0,2025-01-01 00:00:00,12965381.0,401.0,,,24.0,7.0,2025-04-30,31.0,-2227699.0,160084.0,2025,2025,-32210868.0,,66114.0,0.04357311212065423,426842.0,0.0329216704082973,0.0,0.5770354740892357,-0.03754482373107456,0.0018706895007700318,-1.3327135425223562,4.005588508417287,-3.0055885084172873,,-32210868.0,1.2097966481639624,0.6560577678195537,for-profit
MAGEE GENERAL HOSPITAL (250124),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,40.03,4259539.0,4446551.0,,,,10549869.0,,396504.0,5236821.0,1060765.0,554337.0,,-343091.0,2515603.0,,20924579.0,MS,388695.0,309993.0,,518190.0,1013.0,5280.0,302148.0,11158516.0,,,653.0,1.0,,1938047.0,2025-01-01 00:00:00,5725746.0,133.0,,,44.0,,2025-04-30,44.0,3202307.0,136767.0,2025,2025,6103318.0,,1060765.0,-0.05992075093795638,-463695.0,-0.08098420712340365,0.7517966146101726,2.7881397493954156,0.6487537735891138,0.24903281787066628,0.7285465053598714,0.42147926196998275,0.5785207380300172,,6103318.0,0.5427314784666994,0.513127910557282,non-profit
MCLAREN CENTRAL MICHIGAN (230080),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,703.1,20661411.0,22661032.0,,71367.0,,83487724.0,,6819581.0,157058752.0,13776815.0,4637341.0,,-4650278.0,78928863.0,,399217317.0,MI,6850689.0,4107620.0,,4631970.0,6277.0,17885.0,4391250.0,71534242.0,189434.0,,1324.0,2.0,,27281733.0,2024-10-01 00:00:00,143524357.0,1993.0,,,41.0,8.0,2025-09-30,49.0,18775400.0,399680.0,2024,2025,60826692.0,,13776815.0,-0.03240061894163372,-36733014.0,-0.2559357503340008,0.9087181896725253,3.9039337148852034,0.6768400280116397,0.6667896495549118,0.37255078740760716,0.2714295098043396,0.7285704901956603,-172.2256511502687,60826692.0,1.7191073145076994,2.006372794164786,non-profit
MEM. HOSPT. OF SWEETWATER COUNTY (531318),General Short Term,Governmental-County,,543.8,16101544.0,47355842.0,,,,154359181.0,,7456809.0,54956449.0,16492756.0,,,12804711.0,31955801.0,,138979331.0,WY,5689025.0,4783883.0,,,2925.0,5175.0,3395148.0,41867773.0,,,894.0,2.0,,,2024-12-06 00:00:00,85004347.0,854.0,,,20.0,5.0,2025-06-30,25.0,51231397.0,2003763.0,2024,2025,107003339.0,,16492756.0,0.15063595512356562,5896108.0,0.06936242919435638,3.1817692141821925,4.419777382839807,2.846465283080927,1.0242965519331562,0.4425641521336077,0.3067899278372046,0.6932100721627954,,107003339.0,0.5506918762415564,2.0303049555561508,govt
MEMORIAL HOSPITAL LOGANSPORT (150072),General Short Term (Acute Care Hospitals),Governmental-County,,291.78,16621391.0,35768076.0,,-14.0,,71774448.0,,5089347.0,43673595.0,2080724.0,1623510.0,,-8323368.0,24262842.0,,150592535.0,IN,5074837.0,2918846.0,,1530716.0,2070.0,6697.0,1390770.0,47800006.0,,,381.0,2.0,,15442965.0,2025-01-01 00:00:00,49049281.0,556.0,,,32.0,5.0,2025-06-30,37.0,19361162.0,986360.0,2025,2025,36006372.0,,2080724.0,-0.1696939859322301,-10014534.0,-0.2041729011277454,1.1648340382582902,2.5002337048686236,1.0218177287328118,0.12518350600139302,0.9933818380813263,0.4983399663345373,0.5016600336654626,,36006372.0,0.6833808181986993,1.0261354569704448,govt
MERCY HOSPITAL SOUTHEAST (260110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1342.45,34011464.0,163049111.0,,4702.0,,176628904.0,,14787800.0,157777843.0,662965.0,14432102.0,,15157868.0,56214640.0,,568356842.0,MO,14603190.0,5997943.0,,16657666.0,15317.0,41992.0,6694729.0,92346977.0,,,4895.0,1.0,,39415975.0,2025-01-01 00:00:00,156767792.0,3924.0,,,206.0,,2025-06-30,232.0,48691139.0,3443631.0,2025,2025,13579793.0,,662965.0,0.09668993743306661,10131788.0,0.06462927027766009,1.4316096184510023,3.180737559547569,1.1335230673986865,0.019492398210203477,12.0067449481741,0.9231168133161264,0.07688318668387367,,13579793.0,0.8875545760052953,1.6975952769953693,non-profit
MERCY HOSPITAL STODDARD (260160),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,172.98,5034970.0,25098970.0,,,,20248926.0,,1930565.0,27631477.0,1788354.0,1448832.0,,-3332227.0,11390248.0,,77225238.0,MO,1891954.0,1252106.0,,1354379.0,2427.0,7783.0,397068.0,,,,494.0,2.0,,7334555.0,2025-01-01 00:00:00,19776524.0,744.0,43620834.0,,39.0,4.0,2025-06-30,43.0,6386101.0,181119.0,2025,2025,-4850044.0,,45409188.0,-0.16849406902851077,-4077490.0,-0.2061782950330402,1.2683493645443766,-0.30732774971846905,1.1535151152837058,0.3551866247465228,-5.174998412385537,1.239521049165768,-0.2395210491657681,,-4850044.0,0.9766702688330235,inf,non-profit
MISSOURI DELTA MEDICAL CENTER (260113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,915.0,17995386.0,31046654.0,,-97989.0,,104086803.0,,8795843.0,108902636.0,10924995.0,10641172.0,,20878287.0,63731536.0,,512433178.0,MO,8642576.0,4891736.0,,11108194.0,15263.0,62780.0,4224109.0,27503499.0,524701.0,,4467.0,2.0,,35394344.0,2024-10-01 00:00:00,167502627.0,3094.0,,,86.0,86.0,2025-09-30,172.0,44774572.0,2121969.0,2024,2025,73040149.0,,10924995.0,0.12464453467944715,-82950.0,-0.0004952161138344416,2.488114008779806,3.2956622880998494,2.135463723867885,0.6070997865786263,0.42506285139149974,0.2982765644171048,0.7017234355828952,9.164811959573166,73040149.0,1.6092590239321694,6.090229719498599,non-profit
MORROW COUNTY HOSPITAL (361313),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,134.0,16939277.0,33986484.0,,,,40279914.0,,819489.0,11771977.0,14116285.0,,,1423407.0,4192358.0,,29733667.0,OH,987155.0,,,,564.0,4525.0,431123.0,18055827.0,,,206.0,2.0,,,2025-01-01 00:00:00,11653320.0,133.0,,,22.0,3.0,2025-06-30,25.0,28959821.0,366478.0,2025,2025,6293430.0,,14116285.0,0.12214604936618921,-1424037.0,-0.12220011121294189,1.7096255643024199,1.9832911995004274,1.6625396703767228,0.833346370095961,5.400311753685987,0.8437576108032405,0.15624238919675945,,6293430.0,0.28930846277377853,0.6454049432352226,non-profit
MOUNTAINVIEW BEHAVIORAL HOSPITAL (314027),Psychiatric,Proprietary-Individual,,35.7,2170616.0,2170616.0,,,,1000.0,,,2170617.0,,,,-2169617.0,,,368311.0,NJ,,1.0,,,770.0,3432.0,,,,,156.0,1.0,,,2024-10-15 00:00:00,1000.0,11.0,,,44.0,,2024-12-31,44.0,,,2024,2025,-2169616.0,,0.0,-2169.617,-2169617.0,-2169.617,,-0.9995397619846164,,0.0,-1.0004609110552283,2170.616,-2169.616,,-2169616.0,1.0,inf,for-profit
NORTH PORT BEHAVIORAL HEALTH (104087),Psychiatric,Proprietary-Corporation,,57.91,783651.0,76468221.0,,,,70403321.0,,,3427457.0,-27830.0,,,-3816723.0,1967804.0,,748586.0,FL,,524009.0,,,346.0,11136.0,40610.0,366804.0,,,22.0,1.0,,,2025-03-01 00:00:00,49960.0,54.0,,,96.0,,2025-06-30,96.0,109461.0,57771.0,2025,2025,-6064900.0,,0.0,-76.39557646116893,-3816724.0,-76.39559647718174,0.1396808017854887,-4.402366614730282,0.01413894705678931,0.0,-12.608323467823048,1.0861450839797742,-0.08614508397977419,,-6064900.0,0.0007096256155302674,0.13620353104110097,for-profit
NORTH SHORE MEDICAL CENTER AND FMC (100029),General Short Term (Acute Care Hospitals),Proprietary-Other,,1037.31,55592098.0,420479203.0,,-22307.0,33629.0,399899641.0,,309284.0,68198895.0,84122.0,3175913.0,,-20579563.0,25632866.0,,604279333.0,FL,303086.0,,,3709167.0,7219.0,47124.0,7276426.0,28242403.0,,,1002.0,1.0,,25654530.0,2024-10-30 00:00:00,51324007.0,1565.0,,,678.0,70.0,2024-12-31,748.0,43919549.0,7461580.0,2024,2025,-20579562.0,,84122.0,-0.40097342750342935,-21177037.0,-0.41261464639734774,0.7900322272420803,0.13935365418300996,0.5249224988774484,0.0015132006710737917,-20.431883001202845,1.0514618166411407,-0.05146181664114072,,-20579562.0,0.1283422182417013,1.817267709125176,for-profit
NORTHERN MAINE MEDICAL CENTER (200052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,29.59,5269457.0,57469845.0,,474.0,5648.0,100490172.0,,642534.0,8119719.0,2578689.0,520222.0,,-276650.0,4446110.0,,14618428.0,ME,629683.0,450421.0,,564919.0,869.0,2040.0,1210827.0,7368152.0,72136.0,,450.0,2.0,,1601835.0,2024-10-01 00:00:00,10048202.0,102.0,98139.0,,40.0,,2024-11-20,40.0,24283197.0,832285.0,2024,2025,43020327.0,,2676828.0,-0.027532288861231095,-2447420.0,-0.24356795374933746,4.6082920877805815,1.8351399394662486,4.220564851368936,0.4893652230201328,1.3358765264615493,0.5718951799584938,0.42810482004150613,-27.683805589442166,43020327.0,0.09999188776390988,1.3637343529286583,non-profit
ODESSA REGIONAL HOSPITAL (450661),General Short Term (Acute Care Hospitals),Proprietary-Other,,88.02,132886086.0,132886086.0,,11198.0,,132454630.0,,326709.0,25980859.0,-3029242.0,1227919.0,,-49135988.0,9824518.0,,103307268.0,TX,320175.0,1569106.0,,1486050.0,4425.0,15808.0,6611344.0,23137549.0,,,303.0,2.0,,9811609.0,2024-10-17 00:00:00,-26319767.0,971.0,,,133.0,26.0,2024-12-31,208.0,29401573.0,686685.0,2024,2025,-431456.0,,0.0,-inf,-22837804.0,-inf,0.22125396183314483,-0.19564455378721893,0.16633452504575988,0.0,-307.99452551360974,1.0032573870766164,-0.003257387076616348,,-431456.0,0.0,0.0,for-profit
PALM BAY HOSPITAL (100316),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,168.89,44524280.0,76856231.0,,-947.0,,159121913.0,,2210323.0,46768771.0,47446580.0,5068269.0,,9092978.0,14015210.0,,278091428.0,FL,2166116.0,2847676.0,,5680628.0,8931.0,11040.0,4024272.0,40710853.0,296832.0,,2159.0,1.0,,14751885.0,2024-10-01 00:00:00,48391479.0,2244.0,,,108.0,12.0,2024-12-31,120.0,86091031.0,1046899.0,2024,2025,82265682.0,,47446580.0,0.18790452757188925,6751496.0,0.13951828172063102,1.9335749168768142,2.18422197955812,1.8196781621173885,1.0656338519118107,0.9342441359691153,0.48300218084984936,0.5169978191501506,32.338737063389395,82265682.0,0.3041157442595603,1.188662860982058,non-profit
PALMETTO GENERAL HOSPITAL (100187),General Short Term (Acute Care Hospitals),Proprietary-Other,105.7,1444.16,62822646.0,402254133.0,,-22396.0,,390271875.0,,395898.0,85167022.0,25083.0,5896696.0,,-11982259.0,32474850.0,,775381130.0,FL,287964.0,,,6403169.0,9952.0,22554.0,5437633.0,45167714.0,,,899.0,1.0,,30674057.0,2024-10-30 00:00:00,81894296.0,2668.0,,,286.0,57.0,2024-12-31,358.0,59259965.0,6044477.0,2024,2025,-11982258.0,,25083.0,-0.14631371884557137,-12451487.0,-0.1520433975035331,0.9432898607931923,0.528639592799068,0.7605196221757358,0.0003992668503647554,-33.570812195831536,1.0307023353911937,-0.03070233539119364,,-11982258.0,0.2098390922994387,1.813115802141326,for-profit
PATHWAY REHABILITATION HOSPITAL LLC (193094),Rehabilitation,Proprietary-Other,,32.19,759087.0,9916842.0,,,,9538978.0,,,1636857.0,175662.0,,,344008.0,887481.0,,2558109.0,LA,,8404.0,,,886.0,1290.0,,846171.0,,,718.0,1.0,,759371.0,2025-01-01 00:00:00,2054577.0,82.0,,,15.0,,2025-03-27,15.0,1078988.0,57155.0,2025,2025,-377864.0,,175662.0,0.16743495133061453,344008.0,0.16743495133061453,1.421428637297174,1.7993207629691985,,0.23141220966766654,-26.24447420235852,1.0396126293613426,-0.03961262936134248,,-377864.0,0.2153875394198414,2.428087230595234,for-profit
PEMISCOT COUNTY MEMORIAL HOSPITAL (260070),General Short Term (Acute Care Hospitals),Governmental-County,,128.27,7134752.0,13311145.0,,,,41418317.0,,363598.0,12139800.0,183190.0,573527.0,,-5046998.0,6130207.0,,22680320.0,MO,356326.0,360170.0,,504518.0,657.0,5880.0,285732.0,27622656.0,,,273.0,2.0,,4286678.0,2025-01-01 00:00:00,9444354.0,163.0,,,42.0,,2025-05-20,42.0,8145812.0,38891.0,2025,2025,28107172.0,,183190.0,-0.5343931411296103,-4932221.0,-0.5222401659234713,1.1417092002637232,3.188945600351631,1.0962103518104063,0.02567573476975794,0.4735853539445377,0.32138304895392056,0.6786169510460794,,28107172.0,0.22802360607747532,0.34190607883615537,govt
PLEASANT VALLEY HOSPITAL (510012),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,303.34,10874495.0,68011957.0,,-3657.0,17278.0,49436000.0,,2473882.0,59050141.0,2725490.0,1359888.0,,-22775209.0,24220950.0,,178139158.0,WV,2423046.0,2232071.0,,1737729.0,6114.0,15695.0,1714875.0,3079774.0,,,1437.0,2.0,,17987437.0,2024-10-01 00:00:00,43759657.0,748.0,,,38.0,5.0,2025-09-30,43.0,12679061.0,1315012.0,2024,2025,-18575957.0,,2725490.0,-0.5204613235428239,-29074062.0,-0.6644033338743949,1.1659448093911486,-1.5605271785034616,0.8873215721741561,0.25063140863092953,-3.661289536792102,1.3757576867060441,-0.3757576867060442,,-18575957.0,0.8851779472449227,14.208723432303799,non-profit
REGIONAL MEDICAL CENTER OF SAN JOSE (050125),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,816.74,6048768.0,765163295.0,,-21334.0,,183986481.0,,1148998.0,68143402.0,3276.0,9183361.0,,-47512563.0,42496398.0,,920399850.0,CA,1256358.0,3176989.0,,10076708.0,8731.0,22680.0,5105379.0,41647978.0,,,2692.0,1.0,,41861933.0,2025-01-01 00:00:00,52813558.0,1641.0,,,218.0,34.0,2025-03-31,252.0,37353814.0,801452.0,2025,2025,-581176814.0,,3276.0,-0.8996281409406274,-49227534.0,-0.9321003140898024,6.1754416767183,-0.969007573112409,5.198907116292111,0.0005415978923311326,-1.3165757417844959,4.158801727394308,-3.158801727394308,,-581176814.0,0.287051296991761,1.2680941677408686,for-profit
REHAB & CRITICAL CARE HOSPITAL OF BL (430099),General Short Term,Proprietary-Corporation,,12.64,11992394.0,36841726.0,,,,29886246.0,,,3915159.0,6304266.0,118214.0,,-2735157.0,1409458.0,,9758301.0,SD,,125952.0,,242186.0,227.0,1656.0,208625.0,4773693.0,207586.0,,145.0,1.0,,12231533.0,2024-11-01 00:00:00,1210819.0,10.0,,,18.0,,2025-01-31,18.0,10493574.0,68189.0,2024,2025,-6955480.0,,6304266.0,-2.2589313514241187,-2738126.0,-2.2613834107327353,0.8750191162832042,0.695674441650266,0.851936652514919,0.5256886990203957,-5.296791306998223,1.232731805794545,-0.23273180579454508,-12.583575000240865,-6955480.0,0.04051425528652879,0.2536440864546589,for-profit
ROCKLEDGE REGIONAL MEDICAL CENTER (100092),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,643.44,101652161.0,101652161.0,,89376.0,,52026792.0,,3371436.0,94779172.0,-400.0,8810375.0,,-49625369.0,32882656.0,,551398487.0,FL,3303936.0,2700749.0,,9628475.0,15541.0,49594.0,6487316.0,24483173.0,,,3786.0,1.0,,36429559.0,2024-10-23 00:00:00,62074018.0,3374.0,,,243.0,31.0,2025-04-21,274.0,31821674.0,200870.0,2024,2025,-49625369.0,,0.0,-0.7994547573833548,-39996621.0,-0.6443375552070755,0.3130447369436642,-0.10764242385363554,0.24724991335894964,0.0,-2.048391035641468,1.9538425701896054,-0.9538425701896054,,-49625369.0,1.1931163851117323,2.535374724509768,non-profit
ROSELAND COMMUNITY HOSPITAL (140068),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,99.93,52920413.0,57900326.0,,,10896.0,23162125.0,,132093.0,16956285.0,779151.0,955758.0,,-4191414.0,8894113.0,,28272229.0,IL,129451.0,98835.0,,1093181.0,3361.0,12194.0,521491.0,50064414.0,,,498.0,1.0,,9087289.0,2025-04-01 00:00:00,12999240.0,595.0,,,124.0,10.0,2025-06-30,134.0,17891210.0,120444.0,2025,2025,-34738201.0,,779151.0,-0.3224353116028322,-6658838.0,-0.5122482545133408,0.33807767146488443,0.8825385773160916,0.32594747512646965,0.014723071038769103,-1.6667623634280888,2.499784713190176,-1.4997847131901758,,-34738201.0,0.5612282983534542,0.2596502977144604,non-profit
RUBY VALLEY HOSPITAL (271319),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,46.44,2308871.0,14197639.0,,,,20887730.0,,894122.0,9086681.0,1188422.0,,,342390.0,4387664.0,,10145983.0,MT,960770.0,479694.0,,,946.0,1210.0,408758.0,2484696.0,230976.0,,703.0,2.0,,,2024-11-01 00:00:00,9327621.0,24.0,2253864.0,,5.0,,2025-06-30,5.0,5860159.0,102648.0,2024,2025,6690091.0,,3442286.0,0.03670710891876932,-1413216.0,-0.15150872875302288,2.5381058534669108,1.7391651590755828,2.3166097196421975,0.5147199648659453,2.1221892198476824,0.6797119169962461,0.3202880830037539,-4.041640689941812,6690091.0,0.4465598224412131,3.754029064320142,non-profit
SANTA FE INDIAN HOSPITAL (320057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,,,,,,,,,,,,,,,,,,NM,,,,,,,,,,,,,,,2024-10-01 00:00:00,,,,,,,2025-09-30,,,,2024,2025,,,0.0,,,,,,,,,,,,,,,non-profit
SCENIC MOUNTAIN MEDICAL CENTER (450653),General Short Term (Acute Care Hospitals),Proprietary-Other,,26.39,22979959.0,22979959.0,,,,25914186.0,,211615.0,8427907.0,-549206.0,491375.0,,-10752738.0,3385975.0,,25184048.0,TX,207382.0,847827.0,,465448.0,521.0,5700.0,986608.0,5373232.0,,,75.0,2.0,,3170122.0,2024-10-17 00:00:00,-3605159.0,197.0,,,67.0,8.0,2024-12-31,75.0,5155905.0,308233.0,2024,2025,2934227.0,,0.0,-inf,-7158877.0,-inf,0.22436528281012164,-0.23409554386063092,0.16801875059916338,0.0,7.831690935977346,0.8867714000354864,0.11322859996451365,,2934227.0,0.0,0.0,for-profit
SHOREWOOD BEHAVIORAL HEALTH (524045),Psychiatric,Proprietary-Corporation,,72.0,1114616.0,66047768.0,,,,55994758.0,,,9086460.0,-18831.0,,,-8362843.0,3423225.0,,4349586.0,WI,,2498378.0,,,1109.0,21720.0,,308581.0,,,21.0,1.0,,,2025-01-01 00:00:00,649903.0,228.0,,,120.0,,2025-06-30,120.0,439648.0,133602.0,2025,2025,-10053010.0,,0.0,-12.867832584247187,-8363670.0,-12.86910508183529,0.3944389816762006,-7.226041973199739,,0.0,-6.569949497712625,1.179534841457838,-0.17953484145783788,,-10053010.0,0.01160649716532394,2.106101801471899,for-profit
STEPHENS MEMORIAL HOSPITAL (450498),General Short Term (Acute Care Hospitals),Governmental-County,,49.85,19691519.0,19691519.0,,,,27709403.0,,342874.0,6783433.0,2927006.0,444630.0,,125102.0,3488736.0,,15213175.0,TX,336014.0,398924.0,,238842.0,666.0,3780.0,160315.0,6773632.0,,,393.0,2.0,,2683136.0,2024-10-01 00:00:00,6125520.0,61.0,1572716.0,,20.0,,2025-04-07,20.0,23325521.0,6805609.0,2024,2025,8017884.0,,4499722.0,0.020423082448510495,-2232526.0,-0.364463098643054,1.1845465552962167,1.9569164268129848,0.8307940591073751,0.14864297670484436,2.4559495996699376,0.7106439283444684,0.2893560716555315,,8017884.0,0.2210628644723959,0.9043183922598689,govt
THE HEART HOSPITAL CORINTH (452111),General Long Term,Proprietary-Partnership,,,,,,,,,,,,,,,,,,,TX,,,,,,,,,,,,,,,2024-11-01 00:00:00,,,,,,,2024-11-30,,,,2024,2025,,,0.0,,,,,,,,,,,,,,,for-profit
THE HEART HOSPITAL DALLAS (450851),General Short Term (Acute Care Hospitals),Proprietary-Other,7.79,576.42,29117540.0,79812837.0,,181141.0,,243326623.0,,12096916.0,62876330.0,78002969.0,10937301.0,,41406559.0,23952671.0,,419664814.0,TX,11854016.0,4399355.0,,11444808.0,4719.0,8250.0,12432296.0,78962033.0,,,1541.0,1.0,,24569520.0,2025-02-01 00:00:00,110152176.0,1218.0,,,55.0,,2025-06-30,55.0,141969026.0,1187488.0,2025,2025,163513786.0,,78002969.0,0.37590323227023675,17039979.0,0.15469489227339459,4.875721850128823,6.812785729838441,4.407969972738082,2.6788996941362493,0.48811075171362006,0.32800700562880863,0.6719929943711913,,163513786.0,0.45269265911769957,1.3950017725607444,for-profit
THE MOSES H. CONE MEMORIAL HOSPITAL (340091),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,68.35,1396.42,144525012.0,236357697.0,,65243.0,,1998205395.0,,15706083.0,375181810.0,6388735.0,23696012.0,,19717731.0,151333227.0,,1367345182.0,NC,15476495.0,22052238.0,,26689377.0,55145.0,72404.0,49698190.0,731511572.0,,,6957.0,2.0,,117216176.0,2024-10-01 00:00:00,433417252.0,10755.0,42355052.0,,650.0,62.0,2024-12-31,787.0,1711768229.0,34456560.0,2024,2025,1761847698.0,,48743787.0,0.045493645924366666,12169813.0,0.028078746159370692,11.844096778210266,5.242124027638898,11.261811754770862,0.04420504735886131,0.13415330806874318,0.11828498591357271,0.8817150140864273,,1761847698.0,0.21690325383192152,0.5924954144129384,non-profit
UF HEALTH REHAB HOSP JACKSONVILLE (103067),Rehabilitation,Proprietary-Corporation,,72.88,2962128.0,35087471.0,,,,44502531.0,,,16880637.0,,,,-1808167.0,7383628.0,,73586327.0,FL,,455452.0,,,6697.0,14592.0,,2173925.0,,,3810.0,1.0,,7228047.0,2024-10-29 00:00:00,13660128.0,484.0,,,48.0,,2025-07-31,48.0,2813950.0,462197.0,2024,2025,9415060.0,,0.0,-0.13236823256707403,-1989063.0,-0.14561086104024795,0.9499758281883834,0.0624085117186023,,0.0,3.7267389692683848,0.7884376508832722,0.21156234911672778,,9415060.0,0.3069517102296946,6.28362432006624,for-profit
UMMC-MADISON (250038),General Short Term (Acute Care Hospitals),Governmental-State,,5.01,3631238.0,3631238.0,,68.0,1113.0,12534157.0,,,7909192.0,-6030775.0,13474.0,,-1858683.0,167934.0,,24972977.0,MS,,46488.0,,92395.0,474.0,1891.0,135650.0,24166231.0,,,12.0,1.0,,131229.0,2025-05-01 00:00:00,4771422.0,152.0,,,24.0,7.0,2025-06-30,31.0,140795.0,53844.0,2025,2025,8902919.0,,0.0,-0.38954487781629876,-1858708.0,-0.389550117344473,0.038773277873827054,6.143234896748712,-0.013411128656397625,0.0,0.40787049730543434,0.28970739715483057,0.7102926028451694,,8902919.0,0.3806735466932479,0.19744171112160602,govt
UNICOI COUNTY MEMORIAL HOSPITAL (440001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,,,,,,,,,,,,,,,,,,TN,,,,,,,,,,,,,,,2025-01-01 00:00:00,,,,,,,2025-01-31,,,,2025,2025,,,0.0,,,,,,,,,,,,,,,non-profit
UPMC KANE (391318),General Short Term,Voluntary Nonprofit-Other,,79.61,844414.0,985400.0,,,,16985566.0,,,12841656.0,-273955.0,,,674437.0,7051843.0,,40095051.0,PA,,283183.0,,,514.0,2646.0,247864.0,29476719.0,,,,2.0,,,2024-12-24 00:00:00,12896684.0,143.0,,,14.0,,2025-06-30,14.0,3993379.0,16992.0,2024,2025,16000166.0,,0.0,0.052295380735078875,-988072.0,-0.07661442274618809,4.72917194646228,35.06069416186847,4.415515375159578,0.0,0.06158686103631675,0.05801396314965306,0.941986036850347,,16000166.0,0.7592731381456467,0.4375210144656873,non-profit
